주안가정의원,의원,868-6685,인천광역시 남구 길파로 18 (주안동)
인천성모안과의원,의원,873-8816,인천광역시 남구 인하로 280 (주안동)
상쾌한 이치과,치과의원,865-2875,인천광역시 남구 매소홀로 470 (학익동)
노광국안과의원,의원,426-9595,"인천광역시 남구 미추홀대로 696 (주안동, 태성빌딩)"
이종신재활의학과의원,의원,432-0880,인천광역시 남구 구월로 31 (주안동)
성지의원,의원,862-2066,인천광역시 남구 길파로28번길 5 (주안동)
승재한의원,한의원,435-9116,인천광역시 남구 석산로 42 (주안동)
미주치과의원,치과의원,439-2875,인천광역시 남구 인하로 287 (주안동)
고은치과의원,치과의원,865-2804,인천광역시 남구 매소홀로 466 (학익동)
신동아치과의원,치과의원,865-2828,인천광역시 남구 학익소로61번길 135 (학익동)
인천제일의원,의원,883-0380,인천광역시 남구 경인로 32 (숭의동)
용현가정의원,의원,888-8834,인천광역시 남구 아암대로29번길 77 (용현동)
김영주가정의원,의원,887-1668,인천광역시 남구 낙섬중로 54 (용현동)
장진요한의원,한의원,437-6007,"인천광역시 남구 미추홀대로 574, 2층 (주안동)"
김원배소아과의원,의원,881-4509,인천광역시 남구 낙섬중로38번길 2 (용현동)
즐거운치과의원,치과의원,866-2828,인천광역시 남구 인하로 280 (주안동)
이수경소아청소년과의원,의원,433-5654,"인천광역시 남구 석산로 42 (주안동,두산주상복합상가 201.202호)"
김한의원,한의원,424-2255,"인천광역시 남구 경원대로 865, 302호 (주안동, 한사랑빌딩 )"
학익한의원,한의원,875-9595,인천광역시 남구 매소홀로 446 (학익동)
정인당한의원,한의원,881-6484,인천광역시 남구 석정로 246 (도화동)
현대산부인과의원,의원,872-5353,"인천광역시 남구 매소홀로 448, 202호 (학익동, 대성빌딩)"
현대성모의원,의원,863-7700,인천광역시 남구 매소홀로 442 (학익동)
두리신경외과의원,의원,438-6313,인천광역시 남구 인하로 301 (주안동)
인하비뇨기과의원,의원,891-6181,인천광역시 남구 낙섬중로 36 (용현동)
최박내과의원,의원,420-0092,인천광역시 남구 경원대로 869 (주안동)
백선열정형외과의원,의원,891-0119,인천광역시 남구 아암대로 93 (용현동)
우성치과의원,치과의원,861-2828,인천광역시 남구 소성로 150 (학익동)
주안시민치과의원,치과의원,872-2828,인천광역시 남구 미추홀대로 677 (주안동)
서울중앙의원,의원,874-8500,인천광역시 남구 한나루로 389 (학익동)
푸른솔한의원,한의원,882-8494,인천광역시 남구 아암대로29번길 47 (용현동)
서울가정의원,의원,873-0663,인천광역시 남구 인주대로266번길 18-1 (용현동)
김홍희탱글의원,의원,435-7579,인천광역시 남구 문화로 51 (관교동)
정탁정형외과의원,의원,874-7582,인천광역시 남구 제일로 26 (도화동)
양지의원,의원,876-7575,인천광역시 남구 인주대로 186 (용현동)
용현서울치과의원,치과의원,888-2875,인천광역시 남구 토금남로 41-1 (용현동)
인천제일산부인과의원,의원,889-7575,인천광역시 남구 낙섬중로 39-1 (용현동)
삼성제일의원,의원,887-0750,인천광역시 남구 토금남로 65 (용현동)
천수한의원,한의원,432-1075,인천광역시 남구 주승로 230 (관교동)
석재홍한의원,한의원,867-6081,인천광역시 남구 소성로 135 (학익동)
박경빈치과의원,치과의원,876-2275,인천광역시 남구 인주대로266번길 18 (용현동)
다인치과의원,치과의원,873-7525,인천광역시 남구 석정로441번길 50 (주안동)
고려메디칼의원,의원,876-5626,인천광역시 남구 인하로 213 (주안동)
세솔메디칼의원,의원,885-1915,인천광역시 남구 숙골로 59 (도화동)
윤명자소아과의원,의원,872-2700,"인천광역시 남구 인하로 280, 2층 (주안동)"
신기고려정형외과의원,의원,868-8275,인천광역시 남구 인하로 264 (주안동)
대원한의원,한의원,437-1075,인천광역시 남구 경원대로 854 (주안동)
정우식내과의원,의원,891-8275,인천광역시 남구 경인로 128-1 (숭의동)
메인의원,의원,888-8970,인천광역시 남구 미추홀대로 716 (주안동)
수치과의원,치과의원,883-2828,인천광역시 남구 낙섬서로 4 (용현동)
이경훈치과의원,치과의원,866-2875,인천광역시 남구 미추홀대로 709 (주안동)
박이비인후과의원,의원,891-9797,인천광역시 남구 낙섬중로 40 (용현동)
이선덕가정의학과의원,의원,441-8275,인천광역시 남구 경원대로652번길 31 (관교동)
한사랑산부인과의원,의원,888-9016,인천광역시 남구 토금중로 8 (용현동)
김철내과의원,의원,874-8575,인천광역시 남구 소성로 135 (학익동)
동성한의원,한의원,429-1300,인천광역시 남구 미추홀대로 696 (주안동)
선이비인후과의원,의원,884-5332,인천광역시 남구 낙섬중로 50 (용현동)
연세미치과의원,치과의원,867-2870,인천광역시 남구 미추홀대로 731 (주안동)
열린이비인후과의원,의원,876-7582,"인천광역시 남구 인하로 269, 2,3층 (주안동)"
이편한치과의원,치과의원,876-2875,인천광역시 남구 석정로 437 (주안동)
오필욱치과의원,치과의원,865-0558,인천광역시 남구 한나루로 505 (용현동)
중앙메디칼의원,의원,866-0800,인천광역시 남구 인주대로 282 (주안동)
정항재신경과의원,의원,872-9200,인천광역시 남구 한나루로 411 (학익동)
엔터치과의원,치과의원,872-2875,인천광역시 남구 미추홀대로587번길 11 (주안동)
주안서울치과의원,치과의원,442-2875,인천광역시 남구 미추홀대로 696 (주안동)
신광철정신건강의학과의원,의원,867-8202,인천광역시 남구 인하로 275 (주안동)
한사랑내과의원,의원,865-1171,인천광역시 남구 수봉로 31 (숭의동)
행복한내과의원,의원,863-3338,인천광역시 남구 한나루로 591 (도화동)
용현한의원,한의원,881-7533,"인천광역시 남구 토금남로 53 (용현동, 뉴한양프라자 109호)"
본의원,의원,873-6666,인천광역시 남구 석정로 400-1 (주안동)
굿모닝가정의학과의원,의원,866-7533,인천광역시 남구 석정로 327 (도화동)
문피부과의원,의원,867-0365,"인천광역시 남구 인하로 275 (주안동,주연메디컬 301호)"
원항맥외과의원,의원,862-6226,"인천광역시 남구 미추홀대로 581, 6층 (주안동)"
하기수내과의원,의원,873-8275,인천광역시 남구 석정로 436 (주안동)
함께하는치과의원,치과의원,442-7528,"인천광역시 남구 소성로 328, 2층 (문학동)"
용현정형외과의원,의원,886-7582,"인천광역시 남구 매소홀로 63 (용현동, 대신프라자 2층)"
명신한의원,한의원,423-1075,인천광역시 남구 경인로 479-1 (주안동)
다정한내과의원,의원,888-9003,인천광역시 남구 낙섬서로 4 (용현동)
세영산부인과의원,의원,886-8600,인천광역시 남구 낙섬서로 4 (용현동)
사회복지법인 모두사랑재단 석바위한의원,한의원,425-4583,인천광역시 남구 경인로 465 (주안동)
인천미치과의원,치과의원,876-7528,인천광역시 남구 매소홀로 446 (학익동)
한마음한의원,한의원,875-4051,인천광역시 남구 인하로262번길 5 (주안동)
덕양가정의학과의원,의원,872-8275,인천광역시 남구 경인로 231 (도화동)
늘밝은안과의원,의원,881-9300,인천광역시 남구 매소홀로 63 (용현동)
성제한의원,한의원,873-1130,인천광역시 남구 한나루로 464 (주안동)
(사)모퉁이복지재단 인천재활의원,의원,861-0108,인천광역시 남구 인주대로 290 (주안동)
플러스연치과의원,치과의원,889-9229,"인천광역시 남구 매소홀로 63 (용현동, 대신프라자302호)"
도화굿모닝치과의원,치과의원,875-7529,인천광역시 남구 한나루로 591 (도화동)
연재활의학과의원,의원,885-1075,인천광역시 남구 낙섬중로 49 (용현동)
인하소아과의원,의원,876-5288,"인천광역시 남구 매소홀로 470 (학익동, 천일빌딩 2층)"
유진정형외과의원,의원,861-8700,인천광역시 남구 장천로112번길 3 (숭의동)
굿모닝치과의원,치과의원,888-2807,인천광역시 남구 수봉로 1 (숭의동)
주안열린치과의원,치과의원,425-2872,인천광역시 남구 인주대로418번길 1 (주안동)
세인한의원,한의원,441-2700,인천광역시 남구 인주대로418번길 1 (주안동)
주안굿모닝치과의원,치과의원,865-6048,"인천광역시 남구 석정로 387 (주안동, 2층)"
중국광제한의원,한의원,886-6668,인천광역시 남구 낙섬중로32번길 3 (용현동)
전외과의원,의원,884-0080,인천광역시 남구 독정이로 7 (용현동)
성인천의원,의원,427-3032,인천광역시 남구 석정로 6 (숭의동)
박가정의학과의원,의원,426-7833,인천광역시 남구 소성로 333 (문학동)
서울탑의원,의원,872-7528,인천광역시 남구 미추홀대로 717 (주안동)
세종치과의원,치과의원,428-0980,인천광역시 남구 경인로425번길 6 (주안동)
주안성심의원,의원,862-7583,인천광역시 남구 한나루로564번길 83 (주안동)
현비뇨기과의원,의원,862-0507,인천광역시 남구 소성로 150 (학익동)
호림재활의학과의원,의원,883-9114,인천광역시 남구 독정이로 79 (숭의동)
열린성모내과의원,의원,441-2421,인천광역시 남구 경인로 429 (주안동)
연세아름필의원,의원,884-0517,인천광역시 토금남로 53 (한양아파트상가 202호)
학익정형외과의원,의원,868-5200,인천광역시 남구 한나루로 379 (학익동)
학익굿모닝치과의원,치과의원,864-2875,인천광역시 남구 소성로 135 (학익동)
미엔아이치과의원,치과의원,435-0740,인천광역시 남구 미추홀대로 584 (주안동)
도영한의원,한의원,885-8270,인천광역시 남구 인주대로 112 (용현동)
강생당한의원,한의원,422-8800,인천광역시 남구 인하로 304 (주안동)
인천광역시남구보건소,보건(의료원)소,880-5311,인천광역시 남구 주안서로 25 (도화동)
연세소아과의원,의원,885-8272,인천광역시 남구 토금남로 53 (용현동)
우성안과의원,의원,874-4700,인천광역시 남구 소성로 150 (학익동)
거북이한의원,한의원,861-7733,인천광역시 남구 매소홀로 442 (학익동)
기린한의원,한의원,421-3011,"인천광역시 남구 인하로 446 (관교동, 삼환상가 2층)"
이젠성형외과의원,의원,863-3993,인천광역시 남구 미추홀대로 725 (주안동)
항운정형외과의원,의원,867-1600,인천광역시 남구 인하로 273 (주안동)
사계절이편한치과의원,치과의원,874-2278,인천광역시 남구 소성로 6 (용현동)
석바위정형외과의원,의원,434-2119,인천광역시 남구 경인로 433 (주안동)
경희금강한의원,한의원,424-6555,인천광역시 남구 소성로 333 (문학동)
We-플러스치과의원,치과의원,866-7528,"인천광역시 남구 매소홀로 442 (학익동, 향교빌딩 2층)"
기독내과의원,의원,766-2511,인천광역시 남구 석정로 123-1 (숭의동)
조용현내과의원,의원,867-8275,인천광역시 남구 매소홀로 466 (학익동)
기쁨정형외과의원,의원,867-2290,인천광역시 남구 매소홀로 466 (학익동)
삼대보배한의원,한의원,872-1688,인천광역시 남구 인하로 261 (주안동)
주안튼튼의원,의원,868-8383,인천광역시 남구 석정로 430 (주안동)
인천구치소부속의원,의원,868-8771,인천광역시 남구 학익소로 30 (학익동)
제민당한의원,한의원,873-7350,인천광역시 남구 석정로 432 (주안동)
백초향한의원,한의원,439-1075,인천광역시 남구 석산로 36 (주안동)
자선의원,의원,868-5737,인천광역시 남구 인하로235번길 17 (주안동)
용현성심의원,의원,889-2275,인천광역시 남구 독정이로 28-1 (용현동)
서울안과의원,의원,864-7921,인천광역시 남구 미추홀대로 581 (주안동)
고진홍정형외과의원,의원,866-0114,인천광역시 남구 한나루로 591 (도화동)
시원한이비인후과의원,의원,866-4506,인천광역시 남구 인하로 261 (주안동)
현치과의원,치과의원,868-2842,인천광역시 남구 인주대로 261 (주안동)
